Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price ZAR,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url,Product Image 3 Url,Product Image 4 Url,Product Image 5 Url
elfbar-battery,Elfbar Battery,,"<p>The ELFBAR EW9000 is the world’s first closed‑pod disposable vape to integrate a rechargeable battery directly into the pod, delivering up to 9 000 puffs from a single 16 mL refill. Its magnetic “pod + power bank” system lets you vape on‑the‑go using just the pod’s 200 mAh cell, or dock it onto the 820 mAh bank for extended sessions without interruption</p>",published,https://static.wixstatic.com/media/98377e_2963937298954ece82564dba7d529d5c~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-Battery,,FALSE,TRUE,,,,,,,,,200.0,Option,Default,https://static.wixstatic.com/media/98377e_2963937298954ece82564dba7d529d5c~mv2.png,https://static.wixstatic.com/media/98377e_dd52289e725d4659b2afb85862c2ca04~mv2.png,https://static.wixstatic.com/media/98377e_e58faae280f84b4aa95d2622d4f22ed3~mv2.png,,
watermelon,Watermelon,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_5d47c165a64047979ccbfb523cb100d9~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000-Battery,,FALSE,TRUE,,,,,,,,,310.0,Option,Default,https://static.wixstatic.com/media/98377e_5d47c165a64047979ccbfb523cb100d9~mv2.png,,,,
miami-mint,Miami Mint,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_d6f747645abe47f6999da740d5b5b45f~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000-Battery,,FALSE,TRUE,,,,,,,,,310.0,Option,Default,https://static.wixstatic.com/media/98377e_d6f747645abe47f6999da740d5b5b45f~mv2.png,,,,
dragon-strawnana,Dragon Strawnana,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_a16f9a505231416e86d4eeaefd8f80f0~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000-Battery,,FALSE,TRUE,,,,,,,,,310.0,Option,Default,https://static.wixstatic.com/media/98377e_a16f9a505231416e86d4eeaefd8f80f0~mv2.png,,,,
california-cherry,California Cherry,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_a9b21499d9484c3da5fbd1e092c8f41a~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000-Battery,,FALSE,TRUE,,,,,,,,,310.0,Option,Default,https://static.wixstatic.com/media/98377e_a9b21499d9484c3da5fbd1e092c8f41a~mv2.png,,,,
watermelon,Watermelon,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_8310b642cc8449d298598fe588460dd6~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_8310b642cc8449d298598fe588460dd6~mv2.png,,,,
cherry-strazz,Cherry Strazz,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_9d44253c05a34c43bd1649d06534564b~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_9d44253c05a34c43bd1649d06534564b~mv2.png,,,,
california-cherry,California Cherry,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_0d32f4b4b41c43a482ca91d5cde6c31e~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_0d32f4b4b41c43a482ca91d5cde6c31e~mv2.png,,,,
dragon-strawnana,Dragon Strawnana,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_15dbfd7861db4f0298d652fe519030ef~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_15dbfd7861db4f0298d652fe519030ef~mv2.png,,,,
blue-razz,Blue Razz,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_f2c99ed3d3294dc6b40529d9682d6a6e~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_f2c99ed3d3294dc6b40529d9682d6a6e~mv2.png,,,,
grape,Grape,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_ee300e3ee097435481a4eda10253bd34~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_ee300e3ee097435481a4eda10253bd34~mv2.png,,,,
mango,Mango,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_c7d603477010426583b79552f8bebe33~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_c7d603477010426583b79552f8bebe33~mv2.png,,,,
miami-mint,Miami Mint,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_1b5109519f4a4248981c78bd37b8bdd6~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_1b5109519f4a4248981c78bd37b8bdd6~mv2.png,,,,
peach,Peach,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_f83309572e324a6b9956bd1a461a33f7~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_f83309572e324a6b9956bd1a461a33f7~mv2.png,,,,
sour-lush,Sour Lush,,"<p><strong>EW9000 allows for independent use whenever you are pleasing. Slim, sleek and portable – experience vaping freedom with the joy of ease.</strong></p><p>&nbsp;</p><p>The interchangeable pods and charging devices open up more possibilities to create over 56 unique patterns. It takes just a click to find the right vibe.&nbsp;</p><p>&nbsp;</p><p>The in-built advanced mesh coil with ultra-fine atomization unlocks the full taste potential of your e-liquid, ensuring a richer and more flavorful vaping experience.&nbsp;Power up your next adventure without a hitch.</p><p>&nbsp;</p><p>The charging device intuitively indicates the battery level in green, blue, and red, keeping you informed at all times.&nbsp;Bring you a better vaping experience with an upgraded air-sensor structure. This prevents unexpected activations or delayed shutdowns. With EW9000, it’s always a smooth and enjoyable vaping experience.</p>",published,https://static.wixstatic.com/media/98377e_618d70bea2904b6ebac78d9c58af2c1c~mv2.png,,,,,,,,,,Quick Dose (Pty) Ltd,elfbar-dispensary,,,TRUE,,Default,Vape-Elfbar-EW9000,,FALSE,TRUE,,,,,,,,,170.0,Option,Default,https://static.wixstatic.com/media/98377e_618d70bea2904b6ebac78d9c58af2c1c~mv2.png,,,,
blue-razz-ice,Blue Razz Ice,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_a72f2e3217fb433eb4c004e4ab893ec6~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_a72f2e3217fb433eb4c004e4ab893ec6~mv2.webp,,,,
blackcurrant-berries,Blackcurrant Berries,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_f9006998359149729b8b2b65bb5fce1e~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_f9006998359149729b8b2b65bb5fce1e~mv2.webp,,,,
caribbean-mango,Caribbean Mango,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_07bd0adeb9634dc086b51beb08e24af3~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_07bd0adeb9634dc086b51beb08e24af3~mv2.webp,,,,
arctic-mint,Arctic Mint,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_55cd04fb36ba444183138660247df185~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_55cd04fb36ba444183138660247df185~mv2.webp,,,,
cranberry-grape,Cranberry Grape,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_5489663e961a4aefbb03b41c112e8f2d~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_5489663e961a4aefbb03b41c112e8f2d~mv2.webp,,,,
cola-ice,Cola Ice,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_d8392136e3d244538cadb443462d4f7c~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_d8392136e3d244538cadb443462d4f7c~mv2.webp,,,,
double-watermelon,Double Watermelon,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_3d627ee94c1244ca82176b2a04d74138~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_3d627ee94c1244ca82176b2a04d74138~mv2.webp,,,,
grape-ice,Grape Ice,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_7b6ba9dce1354670a8637e800fabbe83~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_7b6ba9dce1354670a8637e800fabbe83~mv2.webp,,,,
menthol,Menthol,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_dac0df18b2de4797beeeeb50e038e593~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_dac0df18b2de4797beeeeb50e038e593~mv2.webp,,,,
peach-ice,Peach Ice,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_5d98def9847d426cbed65b99be02907a~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_5d98def9847d426cbed65b99be02907a~mv2.webp,,,,
pineapple-ice,Pineapple Ice,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_25e0f0e5cf8d453aa67544c416752624~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_25e0f0e5cf8d453aa67544c416752624~mv2.webp,,,,
raspberry-watermelon,Raspberry Watermelon,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_adfcb186b9414c818fd4a5e827bb1753~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_adfcb186b9414c818fd4a5e827bb1753~mv2.webp,,,,
strawberry-ice,Strawberry Ice,,"<p><strong>HITS 30% HARDER THAN REGULAR NICOTINE</strong></p><p>NASTY BAR X is created specifically for those looking for the ultimate in nicotine satisfaction.</p><p>&nbsp;</p><p>The secret lies in our latest creation: the X-NIC Nicotine Salt e-liquid formula. X-NIC delivers an intense nicotine hit with fast effect and strong throat hit. The X9Ki has been tuned with the X-NIC formula to optimise flavour and nicotine performance, delivering consistent flavour and satisfaction until the very last drop.</p>",published,https://static.wixstatic.com/media/98377e_4f1a422188b544498cdc60c583f7c51d~mv2.webp,,,,,,,,,,Quick Dose (Pty) Ltd,nasty-dispensary,,,TRUE,,Default,Vape-Nasty-Xk9i,,FALSE,TRUE,,,,,,,,,250.0,Option,Default,https://static.wixstatic.com/media/98377e_4f1a422188b544498cdc60c583f7c51d~mv2.webp,,,,
